months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,payment_Credit Card,payment_Mailed Check
1.0,1,0.23529411764705882,0,0,1,1,1,1.0,0,0.6124378109452736,0.75,0,0,0,0,0,0,0,0,0,1,0
0.25,0,0.22352941176470587,1,0,1,1,0,0.5,0,0.6233830845771144,0.75,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0.0,0,0,0,0,0,0.5,0,0.062189054726368154,1.0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.018905472636815884,0.5,0,0,0,1,0,0,0,0,1,0,0
0.25,0,0.0,0,0,0,0,0,0.5,0,0.01791044776119402,0.75,0,0,0,1,0,0,1,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.013432835820895522,1.0,0,0,0,1,1,0,0,0,0,0,0
1.0,1,0.8588235294117647,1,1,1,1,1,0.5,1,0.9557213930348257,0.5,0,0,1,0,1,0,0,0,0,0,0
0.75,0,0.5529411764705883,1,1,0,0,1,0.5,1,0.8164179104477611,0.5,0,0,1,0,0,0,0,0,0,0,0
0.25,0,0.4823529411764706,0,0,0,0,0,0.0,1,0.6144278606965173,0.5,0,0,1,0,0,0,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,0.5,1,0.025870646766169153,1.0,0,0,0,1,1,0,0,0,0,0,0
1.0,1,0.9647058823529412,0,0,1,0,1,1.0,1,0.7134328358208956,0.75,0,0,1,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.01741293532338306,0.75,0,0,0,1,0,0,0,0,1,1,0
1.0,1,0.21176470588235294,1,1,1,1,1,0.5,0,0.6144278606965173,0.5,0,1,0,0,0,0,0,0,0,1,0
0.25,0,0.0,0,0,0,0,0,0.5,1,0.020895522388059695,1.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.019900497512437804,0.5,0,0,0,1,0,0,0,0,1,1,0
0.25,0,0.0,0,0,0,0,0,1.0,0,0.011442786069651711,0.5,0,0,0,1,0,0,0,1,0,1,0
0.5,1,0.22352941176470587,1,0,0,0,1,0.0,1,0.8174129353233831,0.5,0,0,1,0,0,0,1,0,0,0,0
0.25,0,0.9647058823529412,1,1,0,1,1,0.0,1,0.3950248756218906,0.5,0,1,0,0,0,0,0,1,0,1,0
0.0,0,0.23529411764705882,0,0,0,1,1,0.0,1,0.4104477611940298,1.0,0,0,0,0,0,0,0,0,1,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.009452736318407956,1.0,0,0,0,1,0,0,0,0,0,1,0
0.25,1,0.21176470588235294,0,0,1,1,1,0.0,0,0.41094527363184075,0.75,0,1,0,0,0,0,0,1,0,0,0
1.0,1,0.09411764705882353,1,1,1,1,0,1.0,1,0.8527363184079603,0.5,0,0,1,0,1,0,0,0,0,0,0
1.0,1,0.3411764705882353,1,0,1,0,1,1.0,0,0.5044776119402985,0.5,0,1,0,0,1,0,0,0,0,1,0
1.0,1,0.23529411764705882,1,1,1,1,1,0.0,1,0.8442786069651741,0.5,0,0,1,0,1,0,0,0,0,0,0
0.0,0,0.8941176470588235,0,0,0,0,1,0.0,1,0.06417910447761191,0.5,0,1,0,0,0,0,0,0,0,0,0
0.5,1,0.6,0,1,1,0,1,0.0,0,0.4398009950248757,0.5,0,1,0,0,0,0,1,0,0,0,0
0.25,0,0.6941176470588235,0,1,1,0,1,0.0,1,0.7094527363184079,1.0,0,0,1,0,0,0,0,0,0,0,0
0.5,1,0.047058823529411764,1,1,1,1,0,0.0,1,0.6034825870646766,0.75,0,1,0,0,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.020895522388059695,0.5,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.8588235294117647,1,0,1,0,1,1.0,1,0.5293532338308458,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.023529411764705882,0,1,0,0,1,0.0,1,0.7601990049751244,1.0,0,0,1,0,0,0,0,1,0,0,0
0.75,0,0.16470588235294117,1,0,1,1,1,0.0,1,0.31492537313432833,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,0.5,0,0.07164179104477608,0.5,0,0,0,1,1,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.02487562189054726,0.5,0,0,0,1,0,0,0,1,0,1,0
1.0,1,0.1764705882352941,1,1,1,0,1,1.0,1,0.4761194029850746,0.5,0,1,0,0,1,0,0,0,0,1,0
0.25,1,0.611764705882353,0,1,0,0,1,0.0,1,0.5686567164179105,0.5,0,1,0,0,0,0,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.027860696517412936,0.5,0,0,0,1,0,0,0,0,0,1,0
0.25,0,0.3058823529411765,1,0,1,1,1,0.5,0,0.508457711442786,0.5,0,1,0,0,0,0,0,0,0,1,0
0.5,1,0.5647058823529412,0,1,0,0,1,0.0,0,0.7024875621890546,0.5,0,0,1,0,0,0,0,0,0,1,0
0.5,0,0.18823529411764706,0,1,0,0,1,0.5,1,0.7835820895522387,1.0,0,0,1,0,0,0,0,0,0,0,0
0.5,0,0.6,0,1,1,0,0,0.0,1,0.4791044776119403,1.0,0,0,0,0,0,0,0,0,0,1,0
0.0,1,0.8941176470588235,1,1,0,0,1,0.0,0,0.5069651741293533,0.5,0,1,0,0,0,0,0,1,0,1,0
0.25,1,0.8117647058823529,0,0,0,1,1,0.5,1,0.6094527363184079,0.75,0,0,1,0,0,0,0,1,0,1,0
0.75,0,0.3176470588235294,0,0,1,1,1,1.0,0,0.8199004975124379,0.5,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0.22352941176470587,1,1,1,1,1,1.0,0,0.6114427860696517,0.5,0,1,0,0,1,0,0,0,0,0,0
0.5,0,0.2,1,1,0,1,1,0.0,0,0.4293532338308458,0.5,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.23529411764705882,0,0,0,0,1,0.0,1,0.5129353233830846,0.75,0,0,1,0,0,0,0,1,0,0,0
0.5,0,0.8117647058823529,1,1,0,1,0,1.0,1,0.22189054726368157,0.5,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0.2588235294117647,0,0,0,0,1,0.0,1,0.5711442786069653,1.0,0,0,1,0,0,0,0,0,0,0,0
0.25,1,0.611764705882353,1,1,1,0,1,0.0,0,0.7208955223880598,0.5,0,0,1,0,0,0,0,1,0,0,0
0.25,1,0.09411764705882353,0,1,0,0,1,0.0,1,0.6194029850746269,1.0,0,0,1,0,0,0,0,1,0,0,0
0.25,0,0.23529411764705882,1,1,1,0,1,0.0,1,0.42139303482587065,0.5,0,1,0,0,0,0,0,1,0,0,0
1.0,1,0.5647058823529412,0,0,1,0,1,1.0,0,0.8248756218905472,0.5,0,0,1,0,0,0,0,0,0,1,0
0.75,1,0.0,0,0,0,0,0,1.0,1,0.06666666666666665,0.75,0,0,0,1,0,0,0,0,0,1,0
0.25,0,0.0,0,0,0,0,0,1.0,1,0.020398009950248763,0.5,0,0,0,1,0,0,0,0,0,1,0
0.5,0,0.15294117647058825,0,1,0,0,1,1.0,1,0.41542288557213924,1.0,0,1,0,0,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.019900497512437804,1.0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.24705882352941178,0,0,0,0,1,0.0,0,0.26368159203980096,1.0,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0.24705882352941178,1,1,1,0,1,1.0,0,0.7935323383084577,0.75,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0.5647058823529412,1,1,0,1,1,0.0,1,0.8900497512437812,0.5,0,0,1,0,1,0,0,0,0,0,0
1.0,1,0.6,0,1,1,0,0,1.0,0,0.8601990049751244,1.0,0,0,1,0,0,0,0,0,0,0,0
1.0,0,0.058823529411764705,1,1,1,1,1,1.0,0,0.6786069651741293,0.75,0,1,0,0,1,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.011442786069651711,1.0,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.06666666666666665,1.0,0,0,0,1,1,0,0,0,0,1,0
0.25,0,0.22352941176470587,1,0,0,0,1,0.0,0,0.5646766169154228,0.5,0,0,1,0,0,0,0,1,0,0,0
0.25,0,0.22352941176470587,0,0,1,1,1,0.0,0,0.5965174129353233,1.0,0,0,1,0,0,0,0,1,0,0,0
0.25,0,0.2,0,0,0,1,0,0.0,1,0.7557213930348259,1.0,0,0,1,0,0,0,0,0,0,0,0
0.5,0,0.058823529411764705,0,0,1,0,1,0.5,1,0.31641791044776113,0.5,0,1,0,0,0,0,0,0,0,0,0
0.75,1,0.1764705882352941,0,0,1,1,1,0.5,1,0.5104477611940298,0.75,0,1,0,0,0,0,0,0,0,1,0
0.75,0,0.2588235294117647,1,1,1,1,1,0.5,1,0.7149253731343282,0.5,0,0,1,0,0,0,0,0,0,1,0
0.0,0,0.5411764705882353,0,0,0,0,1,0.0,1,0.2626865671641791,0.75,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0.4823529411764706,1,0,1,0,1,1.0,0,0.617910447761194,0.5,0,0,1,0,1,0,0,0,0,1,0
0.75,0,0.32941176470588235,0,0,1,1,0,1.0,0,0.34925373134328364,0.75,0,1,0,0,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.012935323383084563,0.75,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.24705882352941178,1,0,0,0,1,0.5,1,0.3054726368159204,0.5,0,0,0,0,0,0,0,1,0,0,0
0.0,0,0.058823529411764705,0,0,0,0,1,0.0,1,0.3577114427860697,0.75,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.061691542288557194,0.75,0,0,0,1,0,1,0,0,0,0,0
0.5,0,0.08235294117647059,1,0,0,0,1,0.0,1,0.217910447761194,0.75,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.07313432835820893,0.5,0,0,0,1,1,0,0,0,0,1,0
0.0,0,0.3176470588235294,0,0,0,0,0,0.0,1,0.5184079601990049,1.0,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0.6823529411764706,1,1,1,1,1,1.0,0,0.7308457711442786,0.5,0,1,0,0,1,0,0,0,0,0,0
1.0,1,0.3176470588235294,0,0,1,0,1,0.0,0,0.7059701492537314,0.5,0,0,1,0,0,1,0,0,0,1,0
0.0,1,0.0,0,0,0,0,0,0.5,0,0.05820895522388059,0.5,0,0,0,1,0,0,0,0,1,1,0
1.0,1,0.29411764705882354,0,1,0,0,1,0.5,1,0.35422885572139307,0.75,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.014925373134328346,1.0,0,0,0,1,0,0,0,0,1,1,0
0.75,1,0.0,0,0,0,0,0,1.0,1,0.057711442786069655,0.75,0,0,0,1,0,1,0,0,0,0,0
0.25,1,0.0,0,0,0,0,0,1.0,0,0.07014925373134329,0.75,0,0,0,1,0,0,0,1,0,1,0
0.0,0,0.3058823529411765,0,1,0,0,1,0.0,0,0.6572139303482587,1.0,0,0,1,0,0,0,0,0,1,0,0
1.0,1,0.23529411764705882,1,1,1,1,1,1.0,0,0.7114427860696517,0.5,0,1,0,0,1,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.5,1,0.01741293532338306,1.0,0,0,0,1,0,0,0,1,0,1,0
1.0,0,0.22352941176470587,0,1,1,1,1,0.5,0,0.8522388059701492,1.0,0,0,1,0,0,1,0,0,0,1,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.024378109452736302,0.75,0,0,0,1,0,0,0,0,0,1,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.018905472636815884,1.0,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.0771144278606965,0.75,0,0,0,1,1,0,0,0,0,1,0
0.0,0,0.16470588235294117,1,0,0,1,1,0.0,0,0.47562189054726367,0.5,0,1,0,0,0,0,0,0,1,0,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.01641791044776117,0.75,0,0,0,1,0,0,0,1,0,1,0
0.5,1,0.2823529411764706,0,1,0,1,1,0.0,0,0.49651741293532337,0.5,0,1,0,0,0,0,0,0,0,1,0
0.25,0,0.8588235294117647,0,1,1,1,0,0.5,0,0.6228855721393034,1.0,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.058823529411764705,0,0,0,0,1,0.0,1,0.6203980099502486,1.0,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0.3411764705882353,0,1,0,0,1,0.0,1,0.6462686567164179,0.5,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0.6235294117647059,1,1,1,1,1,1.0,1,0.68955223880597,0.75,0,1,0,0,0,0,0,0,0,0,0
0.75,1,0.8588235294117647,0,1,1,1,1,0.5,1,0.9069651741293533,1.0,0,0,1,0,0,1,0,0,0,0,0
0.75,0,0.3529411764705882,1,1,0,0,1,0.0,0,0.2716417910447761,0.75,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.024378109452736302,1.0,0,0,0,1,0,0,0,0,0,1,0
0.5,0,1.0,1,1,1,0,1,0.0,1,0.7477611940298508,0.5,0,0,1,0,0,0,0,0,0,1,0
0.0,0,0.058823529411764705,1,0,0,0,1,0.0,1,0.5522388059701492,0.5,0,0,1,0,0,0,0,0,0,1,0
0.75,0,0.2823529411764706,0,1,1,0,1,0.0,1,0.6955223880597016,0.75,0,0,1,0,0,1,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.013930348258706454,0.75,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.03529411764705882,0,1,1,0,0,1.0,1,0.8646766169154229,1.0,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0.2,0,0,0,1,1,0.0,0,0.30597014925373134,0.5,0,1,0,0,0,0,0,0,0,1,0
0.25,0,0.611764705882353,0,1,0,0,1,0.0,1,0.3139303482587064,1.0,0,1,0,0,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.026865671641791017,0.5,0,0,0,1,0,0,0,0,1,0,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.01243781094527363,0.75,0,0,0,1,0,1,0,0,0,0,0
0.0,0,0.15294117647058825,0,0,0,0,1,0.0,0,0.2577114427860696,0.75,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0.611764705882353,1,1,0,0,0,0.0,1,0.8681592039800995,0.75,0,0,1,0,0,1,0,0,0,0,0
0.25,1,0.22352941176470587,0,1,1,1,1,0.0,1,0.7407960199004975,0.75,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.07960199004975121,0.75,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.6235294117647059,0,1,0,1,1,0.0,1,0.7830845771144279,1.0,0,0,1,0,0,1,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.021890547263681587,0.75,0,0,0,1,0,0,0,0,1,1,0
1.0,1,0.07058823529411765,1,1,1,1,1,1.0,1,0.9706467661691541,0.5,0,0,1,0,0,0,0,0,0,0,0
0.25,0,0.21176470588235294,1,1,1,1,1,0.0,1,0.8950248756218905,0.5,0,0,1,0,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,1.0,0,0.019402985074626844,0.5,0,0,0,1,0,0,0,0,0,1,0
0.75,0,0.2,0,0,1,1,1,0.5,0,0.36467661691542286,0.75,0,0,0,0,0,1,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.018905472636815884,1.0,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.9647058823529412,0,0,1,0,1,0.5,1,0.717412935323383,0.5,0,0,1,0,0,0,0,0,1,0,0
0.0,1,0.6235294117647059,0,1,0,0,1,0.0,0,0.3731343283582089,0.75,0,1,0,0,0,0,0,0,1,0,0
1.0,1,0.3411764705882353,1,1,1,1,1,1.0,0,0.9587064676616915,0.75,0,0,1,0,0,0,0,0,0,0,0
1.0,0,1.0,1,1,1,1,1,0.5,0,0.48308457711442776,0.75,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0.03529411764705882,0,1,0,1,0,0.5,1,0.8164179104477611,0.75,0,0,1,0,0,0,0,0,0,0,0
0.5,1,0.21176470588235294,0,1,0,1,1,0.0,1,0.8666666666666666,0.5,0,0,1,0,0,0,0,0,0,0,0
0.25,0,0.12941176470588234,0,1,1,1,1,0.5,1,0.6661691542288557,1.0,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.006965174129353213,1.0,0,0,0,1,0,0,0,0,1,1,0
0.25,0,0.32941176470588235,0,0,0,0,1,0.0,1,0.5129353233830846,1.0,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0.2588235294117647,0,1,1,0,1,0.0,1,0.8746268656716417,0.5,0,0,1,0,0,1,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.02288557213930348,1.0,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.0,0,0,0,0,0,0.0,0,0.06965174129353235,1.0,0,0,0,1,0,0,0,0,1,1,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.014925373134328346,0.75,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.3411764705882353,0,0,0,1,1,0.0,1,0.4248756218905473,0.5,0,0,0,0,0,0,0,0,0,1,0
0.5,1,0.1411764705882353,0,1,0,0,1,0.0,1,0.6258706467661692,0.5,0,0,1,0,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.008457711442786064,0.75,0,0,0,1,0,0,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.025373134328358193,0.75,0,0,0,1,0,1,0,0,0,1,0
1.0,1,0.15294117647058825,1,1,1,1,1,1.0,1,0.7154228855721393,0.5,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0.8352941176470589,1,1,1,1,1,1.0,0,0.7149253731343282,0.5,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.6235294117647059,1,1,1,1,1,1.0,1,0.9999999999999999,0.75,0,0,1,0,0,0,0,0,0,0,0
0.25,0,0.023529411764705882,0,0,0,1,1,0.0,0,0.673134328358209,0.75,0,0,1,0,0,0,0,0,0,1,0
0.5,1,0.2588235294117647,0,0,1,1,0,0.0,1,0.763681592039801,0.5,0,0,1,0,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.018905472636815884,1.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.02935323383084576,0.75,0,0,0,1,0,0,0,0,0,0,0
0.5,1,0.0,0,0,0,0,0,0.5,1,0.05920398009950248,0.5,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.020398009950248763,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.3058823529411765,0,1,1,1,1,1.0,0,0.6671641791044776,0.75,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0.023529411764705882,0,0,1,0,1,0.5,1,0.7099502487562188,0.5,0,0,1,0,0,0,0,0,0,1,0
0.25,1,0.2,1,0,0,0,0,0.0,0,0.37810945273631835,0.75,0,0,0,0,0,0,0,0,0,1,0
0.75,0,0.3411764705882353,0,0,1,0,1,0.5,1,0.32537313432835824,0.75,0,0,0,0,0,1,0,0,0,0,0
0.75,1,0.3176470588235294,1,1,1,1,1,1.0,0,0.9711442786069652,0.5,0,0,1,0,0,1,0,0,0,1,0
0.75,1,0.15294117647058825,0,0,1,1,1,0.0,1,0.8497512437810945,1.0,0,0,1,0,0,1,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.07810945273631842,0.5,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.29411764705882354,1,0,0,1,1,0.0,0,0.16766169154228855,0.5,0,0,0,0,0,0,0,0,1,1,0
1.0,1,0.32941176470588235,0,1,0,1,0,1.0,0,0.48756218905472637,0.75,0,0,0,0,0,0,0,0,0,1,0
0.0,1,0.0,0,0,0,0,0,1.0,0,0.06716417910447761,0.75,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.5647058823529412,0,0,0,1,1,0.0,1,0.41094527363184075,0.5,0,0,0,0,0,0,0,0,0,1,0
0.75,1,0.27058823529411763,0,0,1,0,1,1.0,1,0.5925373134328358,1.0,0,1,0,0,0,0,0,0,0,0,0
0.25,1,0.29411764705882354,0,0,0,1,1,0.5,1,0.3666666666666667,0.75,0,1,0,0,0,0,0,0,0,1,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.05870646766169152,1.0,0,0,0,1,0,0,0,0,0,1,0
1.0,0,0.29411764705882354,0,1,0,1,1,1.0,0,0.26865671641791045,1.0,0,1,0,0,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.019900497512437804,0.5,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.3058823529411765,1,1,0,1,1,1.0,0,0.4626865671641791,0.5,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.12941176470588234,0,0,0,0,1,0.0,0,0.36169154228855727,0.5,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.024378109452736302,0.75,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.29411764705882354,1,1,1,1,1,1.0,0,0.9706467661691541,0.5,0,0,1,0,0,0,0,0,0,1,0
0.0,0,0.09411764705882353,1,0,0,0,1,0.0,1,0.31044776119402984,0.5,0,1,0,0,0,0,0,0,0,0,0
0.75,0,0.27058823529411763,0,0,1,0,0,0.0,1,0.6522388059701492,0.5,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0.611764705882353,1,1,1,1,1,0.5,1,0.9786069651741293,0.5,0,0,1,0,0,0,0,0,0,1,0
0.0,0,0.6,1,0,0,1,1,0.0,0,0.3577114427860697,0.75,0,1,0,0,0,0,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.010447761194029848,1.0,0,0,0,1,0,0,0,1,0,1,0
0.25,1,0.5529411764705883,1,1,1,0,0,0.0,0,0.4656716417910447,0.75,0,1,0,0,0,0,0,1,0,1,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.057711442786069655,0.75,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.00497512437810943,0.75,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.018905472636815884,1.0,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,0.5,0,0.01741293532338306,0.5,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.8941176470588235,0,0,0,0,0,0.0,0,0.061194029850746234,1.0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0.3176470588235294,0,0,0,1,1,0.0,1,0.46766169154228854,1.0,0,0,0,0,0,0,0,0,0,1,0
0.0,0,0.6941176470588235,0,0,0,1,1,0.0,1,0.32139303482587056,1.0,0,1,0,0,0,0,0,1,0,1,0
0.0,0,0.611764705882353,0,0,0,0,1,0.0,1,0.5218905472636816,0.5,0,0,1,0,0,0,0,0,0,1,0
0.0,0,0.3529411764705882,0,0,0,0,1,0.0,0,0.26865671641791045,1.0,0,1,0,0,0,0,0,0,1,1,0
0.0,0,0.3058823529411765,0,0,0,0,1,0.0,1,0.517910447761194,0.75,0,0,1,0,0,0,0,0,1,0,0
1.0,1,0.6235294117647059,1,1,0,1,1,1.0,1,0.9024875621890548,0.75,0,0,1,0,0,0,0,0,0,1,0
0.5,1,0.0,0,0,0,0,0,0.0,0,0.081592039800995,0.75,0,0,0,1,0,0,0,0,0,1,0
0.25,0,0.0,0,0,0,0,0,0.5,1,0.013930348258706454,0.5,0,0,0,1,0,0,0,1,0,1,0
0.5,0,0.0,0,0,0,0,0,0.5,1,0.007960199004975133,0.75,0,0,0,1,0,0,0,0,0,0,0
0.5,1,0.058823529411764705,1,0,0,0,1,0.5,0,0.5621890547263682,0.75,0,1,0,0,0,0,1,0,0,1,0
0.25,1,0.6823529411764706,0,0,0,0,1,0.0,1,0.572636815920398,1.0,0,0,1,0,0,0,0,1,0,0,0
0.5,0,0.6941176470588235,0,0,0,0,1,0.0,1,0.0681592039800995,0.5,0,1,0,0,0,0,0,0,0,1,0
0.0,0,0.18823529411764706,0,0,0,0,1,0.0,0,0.2606965174129353,0.5,0,1,0,0,0,0,0,0,0,1,0
1.0,1,0.6941176470588235,1,0,1,0,0,1.0,1,0.8562189054726367,0.5,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0.6,1,1,1,1,1,1.0,1,0.7039800995024875,0.5,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.018905472636815884,1.0,0,0,0,1,0,0,0,1,0,1,0
1.0,0,0.1764705882352941,1,1,0,0,1,1.0,0,0.1781094527363184,0.5,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,1,0.009452736318407956,0.75,0,0,0,1,0,0,1,0,0,1,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.009950248756218888,0.5,0,0,0,1,0,0,0,1,0,0,0
0.0,0,0.611764705882353,1,0,0,0,1,0.0,1,0.42736318407960205,0.75,0,0,0,0,0,0,0,0,1,1,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.021890547263681587,0.75,0,0,0,1,0,0,0,0,0,1,0
0.75,0,0.611764705882353,1,1,0,0,1,0.0,0,0.16716417910447756,0.5,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.3176470588235294,0,0,0,0,1,0.0,0,0.2562189054726368,0.5,0,1,0,0,0,0,0,1,0,1,0
0.25,0,0.22352941176470587,0,0,1,0,1,0.5,0,0.31940298507462683,1.0,0,1,0,0,0,0,1,0,0,1,0
0.25,0,0.0,0,0,0,0,0,0.0,1,0.01741293532338306,0.5,0,0,0,1,0,0,0,1,0,0,0
1.0,1,0.4823529411764706,1,1,0,1,1,1.0,1,0.6781094527363184,0.5,0,1,0,0,0,0,0,0,0,0,0
0.25,1,0.16470588235294117,0,0,0,0,0,0.0,1,0.7547263681592039,0.5,0,0,1,0,0,0,1,0,0,0,0
0.75,1,0.5647058823529412,0,1,1,1,1,1.0,1,0.9019900497512437,1.0,0,0,1,0,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.01641791044776117,0.75,0,0,0,1,0,0,0,0,1,0,0
0.5,0,0.32941176470588235,0,0,1,1,1,0.0,1,0.4791044776119403,0.75,0,0,0,0,0,0,1,0,0,1,0
0.25,0,0.8941176470588235,1,0,1,0,1,0.0,0,0.8203980099502487,0.75,0,0,1,0,0,0,0,1,0,0,0
0.75,1,0.0,0,0,0,0,0,1.0,0,0.07313432835820893,0.5,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.015920398009950265,0.75,0,0,0,1,0,0,0,1,0,1,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.02487562189054726,0.75,0,0,0,1,0,0,1,0,0,1,0
1.0,0,0.3529411764705882,0,0,1,0,1,1.0,0,0.771641791044776,0.5,0,0,1,0,0,0,0,0,0,0,0
